COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,datetime
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/19 2:56,600992,15.18844878,0.0010789,97.4627,155.265,152.9961,207.1837,0,999,2006,0.00065635,0.0001364,0,4232368,0 NINJASAT,1 58341U 23174CP  24079.12251853  .00013640  00000-0  65635-3 0  9999,2 58341  97.4627 155.2650 0010789 152.9961 207.1837 15.18844878 20060,2023-174CP,58341,6887.467,94.809,516.763,501.902,0,56:25.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/20 1:04,837824,15.18882406,0.001082,97.4627,156.1757,150.3442,209.8408,0,999,2020,0.00087611,0.0001826,0,4233830,0 NINJASAT,1 58341U 23174CP  24080.04484766  .00018260  00000-0  87611-3 0  9994,2 58341  97.4627 156.1757 0010820 150.3442 209.8408 15.18882406 20208,2023-174CP,58341,6887.354,94.807,516.671,501.767,0,04:34.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/21 3:57,856864,15.18928085,0.001082,97.4627,157.2817,147.0625,213.1285,0,999,2037,0.00099269,0.00020734,0,4235516,0 NINJASAT,1 58341U 23174CP  24081.16479001  .00020734  00000-0  99269-3 0  9995,2 58341  97.4627 157.2817 0010820 147.0625 213.1285 15.18928085 20376,2023-174CP,58341,6887.216,94.804,516.533,501.629,0,57:17.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/22 3:40,505888,15.18973582,0.0010874,97.4628,158.2576,143.6139,216.5836,0,999,2052,0.0011032,0.00023087,0,4237574,0 NINJASAT,1 58341U 23174CP  24082.15294567  .00023087  00000-0  11032-2 0  9992,2 58341  97.4628 158.2576 0010874 143.6139 216.5836 15.18973582 20529,2023-174CP,58341,6887.078,94.801,516.432,501.454,0,40:14.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/23 3:23,331360,15.19020251,0.0010938,97.4628,159.2336,140.3583,219.8453,0,999,2067,0.00096384,0.00020182,0,4239359,0 NINJASAT,1 58341U 23174CP  24083.14106865  .00020182  00000-0  96384-3 0  9992,2 58341  97.4628 159.2336 0010938 140.3583 219.8453 15.19020251 20676,2023-174CP,58341,6886.937,94.798,516.335,501.269,0,23:08.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/24 4:40,402784,15.19083362,0.0010963,97.4624,160.2744,136.9452,223.2642,0,999,2083,0.0012191,0.0002561,0,4241128,0 NINJASAT,1 58341U 23174CP  24084.19502781  .00025610  00000-0  12191-2 0  9999,2 58341  97.4624 160.2744 0010963 136.9452 223.2642 15.19083362 20830,2023-174CP,58341,6886.747,94.794,516.162,501.062,0,40:50.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/25 4:23,397472,15.19157521,0.0010972,97.462,161.2504,134.0923,226.1216,0,999,2098,0.0018102,0.00038208,0,4243395,0 NINJASAT,1 58341U 23174CP  24085.18307173  .00038208  00000-0  18102-2 0  9992,2 58341  97.4620 161.2504 0010972 134.0923 226.1216 15.19157521 20987,2023-174CP,58341,6886.522,94.789,515.943,500.832,0,23:37.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/26 4:06,134880,15.19210859,0.0010882,97.4615,162.2264,131.3016,228.9157,0,999,2113,0.0017468,0.00036916,0,4245557,0 NINJASAT,1 58341U 23174CP  24086.17107795  .00036916  00000-0  17468-2 0  9998,2 58341  97.4615 162.2264 0010882 131.3016 228.9157 15.19210859 21134,2023-174CP,58341,6886.361,94.786,515.72,500.733,0,06:21.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/27 3:49,371008,15.19244307,0.001093,97.4614,163.2021,128.3129,231.9089,0,999,2128,0.0010478,0.00022094,0,4247464,0 NINJASAT,1 58341U 23174CP  24087.15905522  .00022094  00000-0  10478-2 0  9997,2 58341  97.4614 163.2021 0010930 128.3129 231.9089 15.19244307 21289,2023-174CP,58341,6886.26,94.784,515.652,500.599,0,49:02.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/28 3:31,425536,15.19280457,0.0011,97.4612,164.1781,125.174,235.0526,0,999,2143,0.00087094,0.00018364,0,4248332,0 NINJASAT,1 58341U 23174CP  24088.14700724  .00018364  00000-0  87094-3 0  9998,2 58341  97.4612 164.1781 0011000 125.1740 235.0526 15.19280457 21437,2023-174CP,58341,6886.151,94.782,515.591,500.441,0,31:41.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/29 4:49,721696,15.19320441,0.001101,97.4609,165.2195,121.6558,238.5752,0,999,2159,0.00083526,0.00017627,0,4249573,0 NINJASAT,1 58341U 23174CP  24089.20079539  .00017627  00000-0  83526-3 0  9996,2 58341  97.4609 165.2195 0011010 121.6558 238.5752 15.19320441 21597,2023-174CP,58341,6886.03,94.779,515.477,500.314,0,49:08.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/30 4:31,426848,15.19354897,0.0011024,97.4605,166.1956,118.8547,241.3796,0,999,2174,0.00074791,0.00015789,0,4252228,0 NINJASAT,1 58341U 23174CP  24090.18869707  .00015789  00000-0  74791-3 0  9990,2 58341  97.4605 166.1956 0011024 118.8547 241.3796 15.19354897 21748,2023-174CP,58341,6885.926,94.777,515.382,500.2,0,31:43.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/31 4:14,409184,15.19391634,0.0010954,97.4602,167.1717,115.9069,244.3296,0,999,2189,0.00099486,0.00021061,0,4254433,0 NINJASAT,1 58341U 23174CP  24091.17657881  .00021061  00000-0  99486-3 0  9996,2 58341  97.4602 167.1717 0010954 115.9069 244.3296 15.19391634 21893,2023-174CP,58341,6885.815,94.775,515.223,500.137,0,14:16.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/1 3:56,402592,15.19420778,0.0010935,97.4602,168.1479,113.0253,247.2136,0,999,2204,0.00077864,0.00016473,0,4256316,0 NINJASAT,1 58341U 23174CP  24092.16443753  .00016473  00000-0  77864-3 0  9994,2 58341  97.4602 168.1479 0010935 113.0253 247.2136 15.19420778 22047,2023-174CP,58341,6885.727,94.773,515.122,500.062,0,56:47.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/2 3:39,557408,15.19454377,0.0010964,97.4603,169.1242,110.0287,250.2129,0,999,2219,0.00077568,0.00016426,0,4258311,0 NINJASAT,1 58341U 23174CP  24093.15227497  .00016426  00000-0  77568-3 0  9998,2 58341  97.4603 169.1242 0010964 110.0287 250.2129 15.19454377 22197,2023-174CP,58341,6885.625,94.771,515.04,499.941,0,39:16.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/3 3:21,89632,15.19480091,0.0011007,97.4605,170.1004,107.0007,253.2435,0,999,2234,0.0006181,0.00013079,0,4260113,0 NINJASAT,1 58341U 23174CP  24094.14009363  .00013079  00000-0  61810-3 0  9992,2 58341  97.4605 170.1004 0011007 107.0007 253.2435 15.19480091 22344,2023-174CP,58341,6885.548,94.769,514.992,499.834,0,21:44.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/4 4:38,951616,15.19502065,0.0011027,97.4606,171.1417,103.8477,256.3985,0,999,2250,0.00044604,9.42E-05,0,4262020,0 NINJASAT,1 58341U 23174CP  24095.19374944  .00009421  00000-0  44604-3 0  9996,2 58341  97.4606 171.1417 0011027 103.8477 256.3985 15.19502065 22509,2023-174CP,58341,6885.481,94.768,514.939,499.754,0,39:00.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/5 4:21,800256,15.19526932,0.0010955,97.4606,172.118,100.8501,259.3967,0,999,2265,0.00057543,0.00012186,0,4263789,0 NINJASAT,1 58341U 23174CP  24096.18153704  .00012186  00000-0  57543-3 0  9993,2 58341  97.4606 172.1180 0010955 100.8501 259.3967 15.19526932 22659,2023-174CP,58341,6885.406,94.766,514.814,499.728,0,21:24.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/6 4:03,195648,15.19553593,0.0010877,97.4606,173.0941,97.9516,262.2954,0,999,2280,0.00062463,0.00013246,0,4265582,0 NINJASAT,1 58341U 23174CP  24097.16930782  .00013246  00000-0  62463-3 0  9996,2 58341  97.4606 173.0941 0010877  97.9516 262.2954 15.19553593 22808,2023-174CP,58341,6885.326,94.765,514.68,499.702,0,03:48.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/7 11:40,891104,15.19590879,0.0010859,97.4605,174.3955,93.951,266.2966,0,999,2300,0.00061955,0.00013152,0,4267348,0 NINJASAT,1 58341U 23174CP  24098.48630661  .00013152  00000-0  61955-3 0  9996,2 58341  97.4605 174.3955 0010859  93.9510 266.2966 15.19590879 23004,2023-174CP,58341,6885.213,94.762,514.555,499.601,0,40:16.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/4/8 3:28,227520,15.19608748,0.0010869,97.4605,175.0463,91.9751,268.2728,0,999,2310,0.00059462,0.00012625,0,4268633,0 NINJASAT,1 58341U 23174CP  24099.14479430  .00012625  00000-0  59462-3 0  9999,2 58341  97.4605 175.0463 0010869  91.9751 268.2728 15.19608748 23106,2023-174CP,58341,6885.159,94.761,514.508,499.541,0,28:30.2
